"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"12736568","CANCELED Mahjong at Rocky Bluff","Callling all Mahjong players! Come play with new friends and neighbors at the Rocky Bluff Branch every Tuesday.

*Mah Jongg instruction is not being offered at this time. This program is intended for those who already know how to play. Audience 18+.","2024-10-08","2024-10-08","11:30","13:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12736568"
"12726364","CANCELED So You Want to be a Writer: Writing workshop","Unlock your creative potential! All writers of any experience level are welcome. Get started on a new project or work on an existing project with fellow writers who can inspire and support you. Join us for a monthly writing support group.","2024-10-08","2024-10-08","11:30","12:30","","","Conference Room","Palmetto Branch Library","Tiffany Grimm","","Adults (18+)","Literacy > Writing","Published","Free","","No","0","0","7","0","0","0","","","0","https://manateelibrary.libcal.com/event/12726364"
"12725078","CANCELED: Mahjong for Experienced Players","Mahjong Club for experienced players. This program is intended for those who already know how to play. ","2024-10-08","2024-10-08","11:30","13:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/12725078"
"11941842","CANCELED: Spanish Conversation","CANCELED

The Spanish conversation class will be for people who studied Spanish and may have forgotten it, or who used to live in a Spanish-speaking country and now want to practice the language again, or for somebody that studied Spanish in school but doesn’t have the chance to practice conversation.

 

The class will be based on a weekly main subject.

There will be educational materials like short text, pictures, short videos, audios or famous quotes to be discussed.

Activities like: description, opinion, reflections, examples, question and answer, or personal experiences about the subject 

Each class will close with a recap of the lesson, questioning the students about what they just learned, including new vocabulary and to give homework or recommendations to improve their pronunciation or grammar.

 ","2024-10-08","2024-10-08","11:30","12:30","","","Meeting Room","Central Library","Jyna Johnson","Ginett Luby","Adults (18+)","Language Learning","Published","Friends-funded","","Yes","12","0","2","0","0","0","","","0","https://manateelibrary.libcal.com/event/11941842"
"12467026","CANCELED 40 Carrots Partners in Play - South Manatee Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-10-08","2024-10-08","12:00","13:00","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Babies (0-18 months), Preschool (3-5 years)","Education, Fun & Games, Literacy","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12467026"
"12750376","CANCELED One-on-One Tech Help (English)","Sign up online or call 941-727-6079 to schedule a half hour session with staff. We can give instruction on using library downloads and databases and also offer basic instruction on laptops, tablets and smart-phones.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-10-08","2024-10-08","12:00","12:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","No","0","0","0","0","1","0","","","0","https://manateelibrary.libcal.com/event/12750376"
"12725002","CANCELED 40 Carrots Partners in Play - Palmetto Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-10-08","2024-10-08","12:30","13:30","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","","Babies (0-18 months), Preschool (3-5 years), Toddlers (18 months-3 years)","Education, Fun & Games","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12725002"
"12769882","CANCELED Culture Club","Focus on one Country with story, craft, and culture activities.                                         ","2024-10-08","2024-10-08","12:30","13:15","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Children (4-7 years)","Culture, International","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12769882"
"12467458","CANCELED Welcome to Our World: A Free Drop-in Group for Parents and Infants","Forty Carrots Family Center presents the free drop-in group ""Welcome to Our World,"" for parents and infants. Bringing a baby into the world can fill our hearts with joy and love, and our minds with questions and wonder. Join other families navigating the newborn phase in a supportive and informative group to explore topics that are relevant to you and your family as you begin the journey of raising a healthy and happy child.","2024-10-08","2024-10-08","14:00","14:45","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Families","Education","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12467458"
"11905096","CANCELED 3D Printer Drop In","Come by to check out our 3D printer during open hours in our makerspace room, Tinker Tank 26. Here you can make something and take it home.","2024-10-08","2024-10-08","14:30","16:00","","","","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Cheryl Coleman","Tweens (8-12 years), Teens (13-18 years)","Crafts","Published","","","No","0","0","1","0","0","0","","","0","https://manateelibrary.libcal.com/event/11905096"
"12738300","CANCELED Rocky Bluff Library Pinochle + More","Stop by the Rocky Bluff Library for a friendly game of Pinochle. All experience levels are welcome to join. If you don't know how to play, come and learn! Now join us for more fun and games, including Euchre and Hand and Foot card games!","2024-10-08","2024-10-08","15:00","16:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games","Published","Friends-funded","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12738300"
"13019081","CANCELED Know Before You Vote: Constitutional Amendments on the 2024 Ballot","There are 6 Florida constitutional amendments on the November ballot. Make sure you understand these amendments and their implications before you vote!

Amendments 1,2,5 and 6 were put on the ballot by the legislature and Amendments 3 and 4 are citizen initiatives. Get each amendment fully explained, find out what happens if it passes and what happens if it does not, what supporters and opponents say and what organizations support or opposed each amendment. 

In addition, we will be covering voting basics for the 2024 election, common voting mistakes and where to find nonpartisan voting information.  

League of Women Voters members will be on hand to register voters, check voter registration and answer election questions. Vote informed!","2024-10-08","2024-10-08","18:00","19:30","","","Meeting Room A (#127)","Lakewood Ranch Library","Tiffany Mautino","Alice Newlon","Adults (18+), Seniors (55+)","Civics/Government, Education","Published","Free","","No","0","0","49","0","5","56","","","0","https://manateelibrary.libcal.com/event/13019081"
"12745691","CANCELED Rocky Bluff Trivia NIght","Trivia night returns to Rocky Bluff Library! Bring a team or join a team.","2024-10-08","2024-10-08","18:00","19:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12745691"
"12729085","CANCELED The Ghosts of Manatee","Learn about Manatee County’s ghost towns! This presentation will cover the history of many ghost towns and forgotten stories from Manatee County’s past. The presentation will highlight the history of these towns, and the stories of the people who lived in them.

Image Credit: Manatee County Public Library Historical Image Digital Collection","2024-10-08","2024-10-08","18:00","19:00","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","Madi Frick","Adults (18+)","History & Genealogy","Published","Free","","Yes","50","0","37","0","0","0","","","0","https://manateelibrary.libcal.com/event/12729085"
"12737581","CANCELED Adult Book Discussion Group: The Heaven & Earth Grocery Store by James Mcbride","In 1972, when workers in Pottstown, Pennsylvania, were digging the foundations for a new development, the last thing they expected to find was a skeleton at the bottom of a well. Who the skeleton was and how it got there were two of the long-held secrets kept by the residents of Chicken Hill, the dilapidated neighbourhood where immigrant Jews and African Americans lived side by side and shared ambitions and sorrows. McBride shows us that even in dark times, it is love and community-heaven and earth-that sustain us. (Description by GoodReads)","2024-10-08","2024-10-08","18:30","19:30","","","Meeting Room 205 (West Wing)","Braden River Branch Library","Cathy L. - Manatee County Public Library","","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Free","","No","0","0","2","0","0","0","","","0","https://manateelibrary.libcal.com/event/12737581"
"12729829","CANCELED Gardening Club","Join us at the Palmetto Library to help weed, plant, and maintain the new library learning garden! Water, gardening gloves, and some tools provided, but feel free to bring your own, too. 


All ages welcome, but 12 and under need parent/guardian to participate with them. Sponsored by the Palmetto Friends of the Library. 
*May be cancelled at any time due to unforeseen circumstances.
 ","2024-10-09","2024-10-09","08:30","10:30","","","Library Grounds","Palmetto Branch Library","Joelle Arsenault","","All Ages","Home & Garden","Published","Friends-funded","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12729829"
